GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
753914017,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,4.07239819004525,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.32700000000001,1660757,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.32700000000001,1660757,20180508001500,http://whatculture.com/film/8-actors-whose-careers-flopped-after-leaving-the-mcu
753914018,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,1.4900662251655599,3,"American Hospital Association, District of Columbia, United States",US,USDC,DC001,38.8953,-77.0093,2457403,0,,,,,,,,3,"American Hospital Association, District of Columbia, United States",US,USDC,,38.8953,-77.0093,2457403,20180508001500,http://www.stltoday.com/lifestyles/health-med-fit/federal-officials-say-no-go-to-lifetime-limits-on-medicaid/article_b73c0e16-4783-50dc-b7e9-eec4a0d37f6a.html
753914019,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,1.40845070422535,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,0,,,,,,,,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20180508001500,http://www.perishablenews.com/index.php?article=0067823
753914020,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,4.68397291196389,3,"United Church, Massachusetts, United States",US,USMA,MA013,42.1195,-72.4323,602437,0,,,,,,,,3,"United Church, Massachusetts, United States",US,USMA,,42.1195,-72.4323,602437,20180508001500,http://brookline.wickedlocal.com/news/20180507/religion-notes/1
753914021,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,1,1,1,4.68397291196389,3,"United Church, Massachusetts, United States",US,USMA,MA013,42.1195,-72.4323,602437,0,,,,,,,,3,"United Parish, Massachusetts, United States",US,USMA,,42.3401,-71.1214,607120,20180508001500,http://brookline.wickedlocal.com/news/20180507/religion-notes/1
753914022,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,4.68397291196389,3,"Brookline, Massachusetts, United States",US,USMA,MA021,42.3318,-71.1212,606977,0,,,,,,,,3,"Brookline, Massachusetts, United States",US,USMA,MA021,42.3318,-71.1212,606977,20180508001500,http://brookline.wickedlocal.com/news/20180507/religion-notes/1
753914023,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,4,1,4,4.68397291196389,3,"Chestnut Hill, Massachusetts, United States",US,USMA,MA017,42.3307,-71.1662,612301,0,,,,,,,,3,"Chestnut Hill, Massachusetts, United States",US,USMA,,42.3307,-71.1662,612301,20180508001500,http://brookline.wickedlocal.com/news/20180507/religion-notes/1
753914024,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,3.4920634920635,3,"Haverhill, Massachusetts, United States",US,USMA,MA009,42.7762,-71.0773,612607,0,,,,,,,,3,"Haverhill, Massachusetts, United States",US,USMA,MA009,42.7762,-71.0773,612607,20180508001500,http://brookline.wickedlocal.com/news/20180507/pine-manor-college-to-award-gov-dukakis-honorary-degree
753914025,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,-1.04838709677419,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914026,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,1,1,1,4.68397291196389,1,France,FR,FR,,46.0,2.0,FR,0,,,,,,,,3,"Chestnut Hill, Massachusetts, United States",US,USMA,,42.3307,-71.1662,612301,20180508001500,http://brookline.wickedlocal.com/news/20180507/religion-notes/1
753914027,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,8,1,8,1.4900662251655599,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,0,,,,,,,,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20180508001500,http://www.stltoday.com/lifestyles/health-med-fit/federal-officials-say-no-go-to-lifetime-limits-on-medicaid/article_b73c0e16-4783-50dc-b7e9-eec4a0d37f6a.html
753914028,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,1,1,1,-2.3159636062861804,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20180508001500,https://www.centralmaine.com/2018/05/07/for-one-maine-deputy-lessons-in-service-and-solidarity/
753914029,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,4,1,4,1.8181818181818201,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20180508001500,http://www.startribune.com/crystal-manufacturer-named-minnesota-sba-family-business-of-2018/481980881/
753914030,20180508,201805,2018,2018.3507,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,2,1,2,-1.04838709677419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914031,20180508,201805,2018,2018.3507,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,0,051, Praise or endorse,051,05,1,3.4,6,1,6,-1.04838709677419,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914032,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,051, Praise or endorse,051,05,1,3.4,1,1,1,-0.95367847411445,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,0,,,,,,,,3,"Lenox, Texas, United States",US,USTX,TX043,30.2366,-103.37899999999999,1378578,20180508001500,http://kunm.org/post/conversation-world-vision-president-richard-stearns
753914033,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,053, Rally support on behalf of,053,05,1,3.8,2,1,2,-6.223297905924441,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20180508001500,http://www.nydailynews.com/entertainment/paris-hilton-hacker-years-prison-article-1.3976416
753914034,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,055, Apologize,055,05,1,7.0,2,1,2,-5.92734225621415,3,"Putnam County, Georgia, United States",US,USGA,GA237,33.3335,-83.3499,347246,0,,,,,,,,3,"Putnam County, Georgia, United States",US,USGA,,33.3335,-83.3499,347246,20180508001500,http://www.dailycitizen.news/news/local_news/state-links-bail-to-ability-to-pay/article_96903cc8-563a-580d-a9ca-cc39580259fb.html
753914035,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,055, Apologize,055,05,1,7.0,2,1,2,-5.92734225621415,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.38799999999999,351615,0,,,,,,,,3,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.38799999999999,351615,20180508001500,http://www.dailycitizen.news/news/local_news/state-links-bail-to-ability-to-pay/article_96903cc8-563a-580d-a9ca-cc39580259fb.html
753914036,20180508,201805,2018,2018.3507,USA,MINNEAPOLIS,USA,,,,,,,,,,,,,,,,,,1,055, Apologize,055,05,1,7.0,8,1,8,0.0,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20180508001500,http://tucson.com/news/national/minneapolis-pi-ata-maker-apologizes-for-hanging-figures/article_357f1e13-0975-5f3a-92fb-473ada9fc739.html
753914037,20180508,201805,2018,2018.3507,USA,AMERICAN,USA,,,,,,,,,,,,,,,,,,1,057, Sign formal agreement,057,05,1,8.0,2,1,2,0.45351473922903,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,1,Iran,IR,IR,,32.0,53.0,IR,20180508001500,https://jerseyeveningpost.com/news/world-news/2018/05/07/trump-set-to-announce-decision-on-iran-nuclear-deal/
753914038,20180508,201805,2018,2018.3507,USA,AMERICAN,USA,,,,,,,,,,,,,,,,,,0,057, Sign formal agreement,057,05,1,8.0,2,1,2,-0.22321428571428,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,0,,,,,,,,1,Iran,IR,IR,,32.0,53.0,IR,20180508001500,http://www.wandsworthguardian.co.uk/news/national/16209921.Trump_set_to_announce_decision_on_Iran_nuclear_deal/
753914039,20180508,201805,2018,2018.3507,USA,AMERICAN,USA,,,,,,,,,,,,,,,,,,1,057, Sign formal agreement,057,05,1,8.0,18,3,18,0.826227847603317,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,https://www.belfasttelegraph.co.uk/news/world-news/iranian-president-seeks-eu-guarantees-not-to-scrap-nuclear-deal-36880730.html
753914040,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060," Engage in material cooperation, not spec below",060,06,2,6.0,2,1,2,-4.63576158940397,3,"Auglaize County, Ohio, United States",US,USOH,OH011,40.55,-84.2502,1074019,0,,,,,,,,3,"Auglaize County, Ohio, United States",US,USOH,,40.55,-84.2502,1074019,20180508001500,http://www.limaohio.com/news/299119/lima-woman-arrested-in-waynesfield-on-theft-warrants-from-indiana-ohio
753914041,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060," Engage in material cooperation, not spec below",060,06,2,6.0,1,1,1,-4.63576158940397,3,"Auglaize County, Ohio, United States",US,USOH,OH011,40.55,-84.2502,1074019,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20180508001500,http://www.limaohio.com/news/299119/lima-woman-arrested-in-waynesfield-on-theft-warrants-from-indiana-ohio
753914042,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,060," Engage in material cooperation, not spec below",060,06,2,6.0,2,1,2,-4.01301518438178,3,"Charleston, South Carolina, United States",US,USSC,SC019,32.7766,-79.9309,1221516,0,,,,,,,,3,"Charleston, South Carolina, United States",US,USSC,SC019,32.7766,-79.9309,1221516,20180508001500,http://wjtn.com/news-and-closings/health-headlines/369637a052b522f5c3b815adc671ed98
753914043,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,060," Engage in material cooperation, not spec below",060,06,2,6.0,6,2,6,-4.2330752749966,3,"Charleston, South Carolina, United States",US,USSC,SC019,32.7766,-79.9309,1221516,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,20180508001500,http://www.mycentraloregon.com/2018/05/07/a-form-of-ecstasy-could-be-a-new-treatment-for-post-traumatic-stress/
753914044,20180508,201805,2018,2018.3507,USA,SOUTH CAROLINA,USA,,,,,,,,,,,,,,,,,,1,060," Engage in material cooperation, not spec below",060,06,2,6.0,12,2,12,-4.1780602523429,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,20180508001500,http://wjtn.com/news-and-closings/health-headlines/369637a052b522f5c3b815adc671ed98
753914045,20180508,201805,2018,2018.3507,USA,IOWA,USA,,,,,,,,,,,,,,,,,,1,060," Engage in material cooperation, not spec below",060,06,2,6.0,8,1,8,-5.347593582887701,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20180508001500,http://globegazette.com/news/local/crime-and-courts/police-suspicious-item-prompts-evacuation-of-hampton-post-office/article_ed4d1794-f28c-503d-b235-208c044e472a.html
753914046,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,060," Engage in material cooperation, not spec below",060,06,2,6.0,1,1,1,-4.63576158940397,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20180508001500,http://www.limaohio.com/news/299119/lima-woman-arrested-in-waynesfield-on-theft-warrants-from-indiana-ohio
753914047,20180508,201805,2018,2018.3507,USA,SEATTLE,USA,,,,,,,,,,,,,,,,,,1,061, Cooperate economically,061,06,2,6.4,5,1,5,-0.95367847411445,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,0,,,,,,,,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,20180508001500,http://kunm.org/post/conversation-world-vision-president-richard-stearns
753914048,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,070," Provide aid, not specified below",070,07,2,7.0,2,1,2,-0.49079754601227,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,0,,,,,,,,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20180508001500,http://www.pressreleasepoint.com/epa-provides-200k-grants-tacoma-king-county-and-alaska-forum-environmental-workforce-development-and
753914049,20180508,201805,2018,2018.3507,USA,MAINE,USA,,,,,,,,,,,,,,,,,,1,070," Provide aid, not specified below",070,07,2,7.0,7,1,7,-5.49132947976879,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20180508001500,https://thecounty.me/2018/05/07/news/state/maine-is-struggling-to-stem-the-deadly-rise-of-fentanyl/
753914050,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,070," Provide aid, not specified below",070,07,2,7.0,4,1,4,0.8032128514056199,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,http://www.chicagotribune.com/news/local/politics/ct-met-rahm-emanuel-fundraising-20180507-story.html
753914051,20180508,201805,2018,2018.3507,USA,DALLAS,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,1,1,1,-1.04838709677419,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,0,,,,,,,,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914052,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,071, Provide economic aid,071,07,2,7.4,1,1,1,-5.33333333333333,3,"Charlottesville, Virginia, United States",US,USVA,VA540,38.0293,-78.4767,1498463,0,,,,,,,,3,"Charlottesville, Virginia, United States",US,USVA,VA540,38.0293,-78.4767,1498463,20180508001500,https://thinkprogress.org/richard-spencer-turns-to-other-white-supremacists-for-help-4d9393e9cc81/
753914053,20180508,201805,2018,2018.3507,USA,ROCHESTER,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,1,1,1,7.619047619047611,3,"Greater Rochester International Airport, New York, United States",US,USNY,NY055,43.1275,-77.6654,978265,0,,,,,,,,3,"Elmira Corning Regional Airport, New York, United States",US,USNY,,42.163000000000004,-76.8953,975787,20180508001500,http://www.stl.news/new-york-governor-cuomo-announces-20-million-available-airport-modernization-safety-enhancement-projects/119405/
753914054,20180508,201805,2018,2018.3507,USA,ROCHESTER,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,1,1,1,7.619047619047611,3,"Greater Rochester International Airport, New York, United States",US,USNY,NY055,43.1275,-77.6654,978265,0,,,,,,,,3,"Greater Rochester International Airport, New York, United States",US,USNY,,43.1275,-77.6654,978265,20180508001500,http://www.stl.news/new-york-governor-cuomo-announces-20-million-available-airport-modernization-safety-enhancement-projects/119405/
753914055,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,2,1,2,-1.04838709677419,2,"California, United States",US,USCA,,36.17,-119.74600000000001,CA,0,,,,,,,,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914056,20180508,201805,2018,2018.3507,USA,DALLAS,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,1,1,1,-1.04838709677419,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914057,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,4,1,4,-6.78175092478422,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20180508001500,http://www.pjstar.com/news/20180507/gambling-alleged-as-possible-motive-in-putnam-county-homicide
753914058,20180508,201805,2018,2018.3507,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,0,071, Provide economic aid,071,07,2,7.4,2,1,2,-1.04838709677419,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"Texas, United States",US,USTX,,31.105999999999998,-97.6475,TX,20180508001500,http://www.centredaily.com/news/politics-government/article210325009.html
753914059,20180508,201805,2018,2018.3507,USA,NASHVILLE,USA,,,,,,,,,,,,,,,,,,1,073, Provide humanitarian aid,073,07,2,7.4,20,1,10,-1.22699386503068,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,http://fox17.com/news/local/nashville-ordinance-proposal-wants-pet-stores-to-choose-animal-rescues-shelters
753914060,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,073, Provide humanitarian aid,073,07,2,7.4,8,1,8,-3.70370370370371,3,"Doerun, Georgia, United States",US,USGA,GA071,31.3196,-83.9171,313522,0,,,,,,,,3,"Doerun, Georgia, United States",US,USGA,GA071,31.3196,-83.9171,313522,20180508001500,http://www.moultrieobserver.com/news/local_news/tractor-driver-seriously-hurt-in-collision/article_1bb75566-5235-11e8-a992-bf1d86a7cdb7.html
753914061,20180508,201805,2018,2018.3507,USA,FLORIDA,USA,,,,,,,,,,,,,,,,,,1,073, Provide humanitarian aid,073,07,2,7.4,10,1,10,-4.25531914893617,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20180508001500,http://www.newschief.com/news/20180507/letter-carrier-food-drive-slated-for-saturday
753914062,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,080," Yield, not specified below ",080,08,2,5.0,2,1,2,-4.726368159203981,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20180508001500,https://www.sfgate.com/news/article/2-charged-in-death-of-forklift-operator-at-San-12895421.php
753914063,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,080," Yield, not specified below ",080,08,2,5.0,4,1,4,-9.101796407185619,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20180508001500,https://www.courthousenews.com/anti-abortion-threats-trespass-incidents-surged-in-2017/
753914064,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,080," Yield, not specified below ",080,08,2,5.0,8,1,8,-2.2212029477418,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180508001500,http://m.nydailynews.com/new-york/u-s-abortion-clinics-face-spike-trespassing-death-threats-article-1.3976596
753914065,20180508,201805,2018,2018.3507,USA,PORTLAND,USA,,,,,,,,,,,,,,,,,,1,0831, Accede to demands for change in leadership,083,08,2,5.0,5,1,5,1.28205128205129,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180508001500,http://www.oregonlive.com/portland/index.ssf/2018/05/portland_parks_director_resign.html
753914066,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,084," Return, release, not specified below",084,08,2,7.0,4,1,4,1.2987012987013,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20180508001500,http://www.nampa.org/index.php?model=categories&function=display&id=17885460
753914067,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,084," Return, release, not specified below",084,08,2,7.0,4,1,4,-1.11111111111111,3,"Rolesville, North Carolina, United States",US,USNC,NC183,35.9232,-78.4575,993655,0,,,,,,,,3,"Rolesville, North Carolina, United States",US,USNC,NC183,35.9232,-78.4575,993655,20180508001500,http://www.myrtlebeachonline.com/news/state/north-carolina/article210616609.html
753914068,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,084," Return, release, not specified below",084,08,2,7.0,4,1,4,4.8936170212766,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20180508001500,https://www.thetelegraph.com/news/article/Wood-River-awarded-400k-for-streetscape-upgrades-12894689.php
753914069,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,084," Return, release, not specified below",084,08,2,7.0,4,1,4,-0.6802721088435401,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20180508001500,http://www.wicz.com/story/38131058/childish-gambinos-poignant-this-is-america-lyrics
753914070,20180508,201805,2018,2018.3507,USA,MIAMI,USA,,,,,,,,,,,,,,,,,,1,0841," Return, release person(s)",084,08,2,7.0,1,1,1,-8.84353741496598,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20180508001500,http://www.sun-sentinel.com/local/miami-dade/fl-reg-miami-teen-slayings-arrests-20180507-story.html
753914071,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,0874, Retreat or surrender militarily,087,08,2,10.0,2,1,2,2.6936026936026902,3,"Berkeley, California, United States",US,USCA,CA001,37.8716,-122.273,1658037,0,,,,,,,,3,"Berkeley, California, United States",US,USCA,CA001,37.8716,-122.273,1658037,20180508001500,https://www.msn.com/en-us/news/politics/kamala-harris-pulls-out-of-berkeley-commencement-speech-in-support-of-employee-strike/ar-AAwUIXK
753914072,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,0874, Retreat or surrender militarily,087,08,2,10.0,2,1,2,0.57603686635945,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20180508001500,http://www.nonpareilonline.com/news/political_news/wire/l-a-mayor-eyeing-white-house-tests-political-appeal-in/article_7bb65e88-c0ad-52b1-a0f5-d571657bfc4f.html
753914073,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,0874, Retreat or surrender militarily,087,08,2,10.0,2,1,2,0.57603686635945,3,"Los Angeles, California, United States",US,USCA,CA037,34.0522,-118.244,1662328,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20180508001500,http://www.nonpareilonline.com/news/political_news/wire/l-a-mayor-eyeing-white-house-tests-political-appeal-in/article_7bb65e88-c0ad-52b1-a0f5-d571657bfc4f.html
753914074,20180508,201805,2018,2018.3507,USA,IOWA,USA,,,,,,,,,,,,,,,,,,0,0874, Retreat or surrender militarily,087,08,2,10.0,6,1,6,0.57603686635945,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20180508001500,http://www.nonpareilonline.com/news/political_news/wire/l-a-mayor-eyeing-white-house-tests-political-appeal-in/article_7bb65e88-c0ad-52b1-a0f5-d571657bfc4f.html
753914075,20180508,201805,2018,2018.3507,USA,NEW MEXICO,USA,,,,,,,,,,,,,,,,,,0,090," Investigate, not specified below",090,09,2,-2.0,5,1,5,-3.60902255639098,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20180508001500,http://my.tvguide.co.uk/channellisting.asp?ch=259&cTime=5/8/2018%201:00:00%20AM&thisTime=&thisDay=
753914076,20180508,201805,2018,2018.3507,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,090," Investigate, not specified below",090,09,2,-2.0,2,1,2,-4.6321525885558605,3,"Dougherty County, Georgia, United States",US,USGA,GA095,31.5335,-84.1999,351259,0,,,,,,,,3,"Dougherty County, Georgia, United States",US,USGA,,31.5335,-84.1999,351259,20180508001500,http://wfxl.com/news/local/drag-strip-owner-says-not-so-fast-after-neighbors-complain-to-county
